"PlayerName","season","week","WK3_FPpG","WK3_NOTDFPpG","WK3_WOPR","WK3_Targets","DKSalary","XTD_Diff","NWFP","NW_DKValue","NW_DKSalary","WK3_Predicted_FPpG_TE","Pred_Diff","Pred_Diff_Group","SQWK3_FPpG","SQWK3_NOTDFPpG"
"Luke Stocker",2015,15,4.3,2.3,0.0719211592500384,1.66666666666667,2500,-1.21189735419304,1.7,0.68,2500,2.04652651336856,0.111729230079506,"carry on",2.07364413533277,1.51657508881031
"Luke Stocker",2015,16,4.86666666666667,2.86666666666667,0.0765151515151515,1.66666666666667,2500,-1.11067089956408,1.3,0.52,2500,2.02350075135644,0.772111375926595,"carry on",2.20605228103657,1.69312334656004
"Luke Stocker",2016,12,2.06666666666667,2.06666666666667,0.0805899228976152,1.66666666666667,2500,0.177665254124657,0,0,2500,1.42291227766323,0.0419873167418978,"carry on",1.43759057685652,1.43759057685652
"Luke Stocker",2018,1,5.7,5.7,0.168136557610242,2,2500,-0.974783147063956,3.5,1.4,2500,2.13640935741752,1.13575505753886,"carry on",2.38746727726266,2.38746727726266
"Luke Stocker",2018,2,4.6,4.6,0.175526010068414,2,2500,-0.62745609955998,2.1,0.84,2500,2.03037902084612,0.477561031707951,"carry on",2.14476105895272,2.14476105895272
"Luke Stocker",2018,3,3.76666666666667,3.76666666666667,0.175882352941176,2,2500,-0.319471479642502,0,0,2500,1.91636146983923,0.0942253835822968,"carry on",1.94079021706795,1.94079021706795
"Luke Stocker",2018,7,3.73333333333333,1.73333333333333,0.110654278402136,1.66666666666667,2500,-0.596757478518966,1.5,0.6,2500,1.87552015951218,0.215757464596741,"carry on",1.93218356615859,1.31656117720877
"Luke Stocker",2018,9,3.53333333333333,1.53333333333333,0.102066634476098,1.66666666666667,2500,-0.923520122934269,3.6,1.44,2500,1.96999356786358,-0.347541324090537,"carry on",1.87971629064956,1.23827837473378
"Luke Stocker",2018,11,4.73333333333333,2.73333333333333,0.154135221214429,2.33333333333333,2500,-0.992011697616392,2.4,0.96,2500,2.16365324951247,0.0519379492074767,"carry on",2.17562251627743,1.6532795690183
"Luke Stocker",2018,12,2.5,2.5,0.147195065176909,2,2500,-0.301175939089503,1.7,0.68,2500,1.81693369010907,-0.801248034253373,"carry on",1.58113883008419,1.58113883008419
"Luke Stocker",2018,14,2.56666666666667,2.56666666666667,0.139298253938129,1.66666666666667,2500,-0.34397509147253,4.7,1.88,2500,1.80745154086008,-0.700214405890815,"carry on",1.60208197875972,1.60208197875972
"Luke Stocker",2018,15,2.93333333333333,2.93333333333333,0.136410054988217,1.33333333333333,2500,-0.132556423706887,0,0,2500,1.71907226921416,-0.0218761334477833,"carry on",1.71269767715535,1.71269767715535
"Luke Stocker",2019,2,0.7,0.7,0.0346816920359936,1,2500,-0.308975122794637,4.2,1.68,2500,1.5557053120869,-1.7202190180554,"carry on",0.836660026534075,0.836660026534075
"Luke Stocker",2019,3,1.86666666666667,1.86666666666667,0.0936236322549952,2,2500,-0.850549132258636,0,0,2500,1.98144744751541,-2.05946732059865,"BOSS",1.36626010212795,1.36626010212795
"Luke Stocker",2019,6,1.73333333333333,1.73333333333333,0.0932344763670065,2,2500,-0.531748029386311,2.8,1.12,2500,1.79498927943827,-1.48865317996498,"BOSS",1.31656117720877,1.31656117720877
"Luke Stocker",2019,8,1.26666666666667,1.26666666666667,0.0361457418788411,1,2500,0.0934799921375828,0,0,2500,1.31095177391713,-0.451927886869815,"carry on",1.12546286774228,1.12546286774228
"Luke Stocker",2019,15,0.633333333333333,0.633333333333333,0.0366476203058427,1,2500,-0.0764046489021506,0,0,2500,1.37609813692341,-1.26031274911074,"carry on",0.795822425754221,0.795822425754221
"Luke Stocker",2020,5,0.933333333333333,0.933333333333333,0.0378824803682643,1,2500,-0.42927571762344,0,0,2500,1.51203600945414,-1.35291956055267,"Keep an Eye On",0.966091783079296,0.966091783079296
"Luke Stocker",2020,9,1.13333333333333,1.13333333333333,0.0406007751937985,1,2500,-0.0719963845624035,0,0,2500,1.45319812047479,-0.978451444018129,"carry on",1.06458129484475,1.06458129484475
"Luke Stocker",2020,15,2.1,2.1,0.0601653547331834,1.66666666666667,2500,0.0840492173237517,1.9,0.76,2500,1.39200005037022,0.162335859769301,"carry on",1.44913767461894,1.44913767461894
"Luke Stocker",2020,16,2,2,0.0590907207953604,1.66666666666667,2500,0.0373929481274483,2.3,0.92,2500,1.40597836272629,0.0232248435455045,"carry on",1.4142135623731,1.4142135623731
"Luke Stocker",2021,8,0.566666666666667,0.566666666666667,0.043736887572504,0.333333333333333,2500,-0.268762567604609,1.5,0.6,2500,1.47090851552282,-1.59690519437089,"BOSS",0.752772652709081,0.752772652709081
"Julius Thomas",2014,1,35.4,17.4,0.495334096311295,8,5800,-4.15081003408689,13.9,1.95774647887324,7100,4.77599926711592,12.5898310005082,"carry on",5.94978991225741,4.17133072292284
"Julius Thomas",2014,2,24.65,12.65,0.461382060669456,6.5,7100,-4.40842417162346,10.7,1.62121212121212,6600,4.76275339203558,1.96618012665356,"carry on",4.96487663492256,3.55668384875575
"Julius Thomas",2014,3,20,10,0.3182995951417,5.66666666666667,6600,-5.20722858915753,24.6,3.56521739130435,6900,4.59966859797553,-1.15695121120221,"Keep an Eye On",4.47213595499958,3.16227766016838
"Julius Thomas",2014,5,16.4,8.4,0.265787313432836,5.33333333333333,6900,-4.11719087082021,21.1,3.14925373134328,6700,4.08857029126899,-0.316407026647397,"carry on",4.04969134626332,2.89827534923789
"Julius Thomas",2014,6,18.8,8.8,0.279229323308271,5.66666666666667,6700,-4.65873651932351,6.7,0.971014492753623,6900,4.26846897136002,0.580172640536777,"carry on",4.33589667773576,2.96647939483827
"Julius Thomas",2014,7,17.4666666666667,9.46666666666667,0.362588658833644,6.33333333333333,6900,-3.52624495408628,4.3,0.693548387096774,6200,4.11402243536663,0.541486067966691,"carry on",4.17931413830866,3.07679486912382
"Julius Thomas",2014,8,10.7,6.7,0.391560163973957,6,6200,-1.30860447196847,11.3,2.01785714285714,5600,3.18029306640407,0.585736011782224,"carry on",3.27108544675923,2.58843582110896
"Julius Thomas",2014,9,7.43333333333333,5.43333333333333,0.232633006277043,4.66666666666667,5600,-0.912903505793983,24.3,4.95918367346939,4900,2.51939777640244,1.08596817759176,"carry on",2.7264140062238,2.33095116493961
"Julius Thomas",2014,10,13.3,7.3,0.209863133603883,5,4900,-3.26501048207747,2.3,0.359375,6400,3.32545527492626,2.2413472144651,"carry on",3.64691650576209,2.70185121722126
"Julius Thomas",2014,11,12.6333333333333,6.63333333333333,0.133171127725978,4,6400,-3.53894134181869,4,0.784313725490196,5100,3.18037039550685,2.51857748071691,"carry on",3.55434007001769,2.57552583627758
"Julius Thomas",2014,15,10.2,6.2,0.174072098976109,4,5100,-2.76737702809695,5.3,1.10416666666667,4800,2.95786736212719,1.45102066806274,"carry on",3.19374388453426,2.48997991959775
"Julius Thomas",2015,7,8.73333333333333,6.73333333333333,0.350001982474922,6.66666666666667,4500,-2.00101853582134,4.4,1.04761904761905,4200,3.17310801580166,-1.33528114661138,"Keep an Eye On",2.95522136790687,2.59486672747048
"Julius Thomas",2015,9,8.86666666666667,6.86666666666667,0.428430696427871,8.66666666666667,4200,-1.84081903617452,4.3,1.16216216216216,3700,3.43231651675652,-2.91413000453297,"BOSS",2.97769485788364,2.62043253427114
"Julius Thomas",2015,10,3.36666666666667,3.36666666666667,0.321932932072227,6,3700,-0.27999341625438,13.8,3.94285714285714,3500,2.5049475139131,-2.90809538079277,"BOSS",1.83484785926972,1.83484785926972
"Julius Thomas",2015,11,7.5,5.5,0.355789820096534,7,3500,-1.44115809601571,26.6,7.82352941176471,3400,3.11441365005185,-2.19957238362926,"Keep an Eye On",2.73861278752583,2.34520787991171
"Julius Thomas",2015,12,14.9,10.9,0.384530355740097,7.66666666666667,3400,-3.35063899217017,9.5,2.375,4000,3.92120224940216,-0.475827080716547,"carry on",3.86005181312376,3.30151480384384
"Julius Thomas",2015,13,16.6333333333333,10.6333333333333,0.413978785866564,7.66666666666667,4000,-4.31715822554877,16.4,3.9047619047619,4200,4.44365474764431,-3.11273418292844,"BOSS",4.07839837844874,3.26087922703883
"Julius Thomas",2015,14,17.5,11.5,0.402964921558258,7.33333333333333,4200,-3.84530134346948,13.9,2.95744680851064,4700,4.29765213396835,-0.969813864602685,"carry on",4.18330013267038,3.39116499156263
"Julius Thomas",2015,15,13.2666666666667,9.26666666666667,0.434369513283251,7,4700,-1.8853527725332,3.2,0.627450980392157,5100,3.60011630163693,0.305829281354686,"carry on",3.64234356790606,3.0441200151549
"Julius Thomas",2015,16,11.1666666666667,9.16666666666667,0.377130221130221,6,5100,-1.00111603659821,3.2,0.653061224489796,4900,2.95274942599138,2.44793749397425,"carry on",3.34165627596057,3.02765035409749
"Julius Thomas",2016,1,17.4,11.4,0.269382239382239,5,3800,-1.28149205940908,11.1,2.52272727272727,4400,2.577863791725,10.7546182713132,"carry on",4.17133072292284,3.37638860322683
"Julius Thomas",2016,2,14.25,11.25,0.31613452299245,6,4400,-2.08841893335314,3.3,0.717391304347826,4600,3.03049560082375,5.06609641338788,"carry on",3.77491721763537,3.35410196624968
"Julius Thomas",2016,3,10.6,8.6,0.29543795620438,5.66666666666667,4600,-2.21296310691179,4.8,1.14285714285714,4200,3.0102707686431,1.53826989945289,"carry on",3.25576411921994,2.93257565972304
"Julius Thomas",2016,6,6.4,6.4,0.304838457936632,5.33333333333333,4200,-0.987687251285445,11,2.82051282051282,3900,2.58243119684303,-0.268950886428132,"carry on",2.5298221281347,2.5298221281347
"Julius Thomas",2016,7,6.36666666666667,4.36666666666667,0.29482379137584,5.33333333333333,3900,-1.42378559103817,11.8,3.27777777777778,3600,2.9111534945488,-2.108148002157,"BOSS",2.52322544903674,2.08965706915433
"Julius Thomas",2016,8,9.2,5.2,0.277219059666877,5.66666666666667,3600,-2.29079298881373,4.1,1.28125,3200,3.24453356670792,-1.32699806549442,"Keep an Eye On",3.03315017762062,2.28035085019828
"Julius Thomas",2016,9,8.96666666666667,4.96666666666667,0.209599601787102,5,3200,-2.61244585282801,14.4,4.96551724137931,2900,3.14657488929071,-0.93426686724815,"carry on",2.99443929086343,2.2286019533929
"Julius Thomas",2016,10,10.1,6.1,0.222045454545455,6,2900,-2.7994014682111,4.2,1.2,3500,3.19066330632707,-0.0803323343419855,"carry on",3.17804971641414,2.46981780704569
"Julius Thomas",2017,2,2.8,2.8,0.158734939759036,1.5,2800,-0.00541323018879059,4.6,1.53333333333333,3000,1.74358051538375,-0.240073013625873,"carry on",1.67332005306815,1.67332005306815
"Julius Thomas",2017,4,5.03333333333333,5.03333333333333,0.188260649087221,4,2900,-1.04215843670763,2.5,0.892857142857143,2800,2.29254269470313,-0.222418673703358,"carry on",2.24350915606185,2.24350915606185
"Julius Thomas",2017,5,4,4,0.241081871345029,4.33333333333333,2800,-0.960130647135914,5.2,1.85714285714286,2800,2.49833617575249,-2.24168364707356,"Keep an Eye On",2,2
"Julius Thomas",2017,6,4.2,4.2,0.359395993463657,4.33333333333333,2800,-0.612503083388723,8.8,3.38461538461538,2600,2.75019561500408,-3.36357592078766,"BOSS",2.04939015319192,2.04939015319192
"Julius Thomas",2017,7,5.5,5.5,0.343267982427382,4.33333333333333,2600,-0.363609749981862,2.2,0.846153846153846,2600,2.53908259500231,-0.946940424243651,"carry on",2.34520787991171,2.34520787991171
"Julius Thomas",2017,8,5.4,5.4,0.251242937853107,4,2600,-0.782445561269803,20.4,7.84615384615385,2600,2.33270716317885,-0.0415227091458981,"carry on",2.32379000772445,2.32379000772445
"Julius Thomas",2017,9,10.4666666666667,8.46666666666667,0.281494431494431,5,2600,-2.18760420797742,8.8,3.14285714285714,2800,3.02177611328876,1.33553578782412,"carry on",3.23522281561358,2.90975371237269
"Julius Thomas",2017,10,10.4666666666667,6.46666666666667,0.310177791380318,5.33333333333333,2800,-3.08255487339581,7,2.5,2800,3.5809869381505,-2.35680078453782,"BOSS",3.23522281561358,2.54296414970142
"Julius Thomas",2017,11,12.0666666666667,8.06666666666667,0.327283518736679,5.66666666666667,2800,-2.89064271077388,10.2,3.77777777777778,2700,3.63042087333293,-1.11328905086474,"Keep an Eye On",3.47371079203014,2.84018778721877
"Julius Thomas",2017,12,8.66666666666667,6.66666666666667,0.275504996214281,5,2700,-1.69633201913136,11,3.14285714285714,3500,3.01670908208645,-0.433867019276212,"carry on",2.94392028877595,2.58198889747161
"Julius Thomas",2017,13,9.4,7.4,0.208061164977765,4.33333333333333,3500,-1.98881654145511,3.1,0.885714285714286,3500,2.84242017442521,1.32064755202058,"carry on",3.06594194335118,2.72029410174709
"Julius Thomas",2017,14,8.1,6.1,0.255644103702209,4.33333333333333,3500,-2.19610133832305,3.5,1.06060606060606,3300,3.0075131337777,-0.945135249845382,"carry on",2.84604989415154,2.46981780704569
"Niles Paul",2014,1,12.6,12.6,0.297887323943662,4,3000,-3.70272732826949,23.9,7.70967741935484,3100,3.57525767832658,-0.182467466433179,"carry on",3.54964786985977,3.54964786985977
"Niles Paul",2014,2,18.25,15.25,0.475330004258119,7.5,3100,-3.5158657360044,12.8,2.20689655172414,5800,4.27603701557704,-0.0344925585849971,"carry on",4.27200187265877,3.90512483795333
"Niles Paul",2014,3,16.4333333333333,14.4333333333333,0.444433729924729,8,5800,-3.97906217110476,9,1.66666666666667,5400,4.28353890142838,-1.91537218671688,"BOSS",4.05380479714223,3.79912270574844
"Niles Paul",2014,4,15.2333333333333,13.2333333333333,0.45928651266766,8,5400,-2.85073696811135,1.6,0.313725490196078,5100,3.90954989328487,-0.051247034750368,"carry on",3.90299030658972,3.63776488153555
"Niles Paul",2014,5,7.8,7.8,0.295090132827324,5,5100,-1.25811634713842,1.7,0.354166666666667,4800,2.6520932414813,0.766401438489222,"carry on",2.79284800875379,2.79284800875379
"Niles Paul",2014,6,4.1,4.1,0.182624243535668,2.66666666666667,4800,0.369153747215031,7.8,2.29411764705882,3400,1.74660614605101,1.04936697057684,"carry on",2.02484567313166,2.02484567313166
"Niles Paul",2014,7,3.7,3.7,0.108749369641957,2,3400,-0.36309093530989,5.7,1.72727272727273,3300,1.78199503282999,0.52449370296923,"carry on",1.92353840616713,1.92353840616713
"Niles Paul",2014,8,5.06666666666667,5.06666666666667,0.121961538461538,2.33333333333333,3300,-0.785828243565366,3.8,1.11764705882353,3400,2.04870449636478,0.869476553241406,"carry on",2.25092573548455,2.25092573548455
"Niles Paul",2014,9,5.76666666666667,5.76666666666667,0.125061581972448,2.33333333333333,3400,-1.25224542948154,4.7,1.56666666666667,3000,2.16713165113068,1.07020707333426,"carry on",2.40138848724372,2.40138848724372
"Niles Paul",2014,11,4.73333333333333,4.73333333333333,0.172958539408608,3.33333333333333,3000,-1.12875179823295,2.1,0.7,3000,2.27553681282711,-0.444734453198025,"carry on",2.17562251627743,2.17562251627743
"Niles Paul",2014,12,3.53333333333333,3.53333333333333,0.170110179407176,3,3000,-0.57911767588266,1.7,0.53125,3200,1.99482413243285,-0.445989986003157,"carry on",1.87971629064956,1.87971629064956
